person_age,person_income,person_emp_length,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio
24,168288,5.0,False,False,True,False,False,False,1800,11.12,0,0,3,1.069594980034227
25,168000,2.0,False,False,False,False,True,False,35000,10.65,0,0,2,20.833333333333336
24,133300,6.0,True,False,False,False,False,False,25000,10.37,0,0,2,18.754688672168044
24,15600,5.0,False,False,True,False,False,False,3300,6.39,1,0,4,21.153846153846153
24,134000,8.0,False,False,False,False,True,False,25000,16.07,0,1,3,18.65671641791045
25,134000,7.0,False,False,False,True,False,False,25000,10.62,0,0,2,18.65671641791045
25,15600,0.0,False,False,False,False,False,True,3200,18.09,1,0,2,20.51282051282051
25,135000,5.0,False,True,False,False,False,False,25000,11.36,0,0,4,18.51851851851852
26,135660,10.0,True,False,False,False,False,False,25000,12.53,0,0,4,18.42842400117942
25,145000,0.0,False,True,False,False,False,False,25000,9.99,0,0,4,17.24137931034483
23,150000,4.0,False,True,False,False,False,False,25000,10.36,0,0,3,16.666666666666664
23,165000,3.0,False,True,False,False,False,False,9600,5.99,0,0,3,5.818181818181818
22,153000,5.0,True,False,False,False,False,False,24000,15.62,1,1,2,15.686274509803921
24,165000,5.0,False,False,False,False,True,False,20000,10.37,0,0,4,12.121212121212121
25,165000,0.0,False,False,True,False,False,False,25000,19.74,0,0,4,15.151515151515152
21,165000,5.0,False,True,False,False,False,False,20000,6.91,0,0,4,12.121212121212121
23,16000,7.0,False,False,False,True,False,False,6000,7.9,1,0,2,37.5
23,16000,3.0,True,False,False,False,False,False,2275,13.06,0,1,4,14.21875
23,16000,7.0,False,False,False,False,True,False,2000,6.39,0,0,3,12.5
23,148000,1.0,True,False,False,False,False,False,25000,14.93,1,0,3,16.89189189189189
23,16000,1.0,False,False,False,True,False,False,5600,12.84,1,0,4,35.0
24,16020,3.0,False,False,False,False,False,True,3625,17.14,1,1,2,22.62796504369538
22,16094,2.0,False,False,False,False,False,True,5500,7.14,1,0,3,34.17422641978377
25,175000,2.0,False,False,False,False,True,False,25000,8.9,0,0,2,14.285714285714285
22,16200,6.0,False,False,False,False,True,False,2000,12.42,0,0,3,12.345679012345679
24,185000,7.0,False,False,True,False,False,False,25000,12.68,0,1,2,13.513513513513514
25,162000,9.0,False,False,False,False,True,False,25000,11.03,0,0,2,15.432098765432098
26,161000,10.0,False,False,False,False,False,True,30000,7.9,0,0,4,18.633540372670808
22,160000,0.0,False,False,False,True,False,False,35000,10.65,0,0,4,21.875
25,225000,5.0,False,False,False,False,False,True,25000,11.86,0,0,4,11.11111111111111
25,16400,1.0,False,False,False,False,True,False,5000,8.94,1,0,4,30.48780487804878
23,16500,6.0,False,False,False,False,False,True,4375,9.63,1,0,4,26.515151515151516
25,49500,6.0,False,False,False,False,True,False,24750,14.22,1,0,3,50.0
23,60000,4.0,True,False,False,False,False,False,24750,9.33,1,0,3,41.25
24,84200,8.0,False,False,False,True,False,False,24500,13.85,0,0,4,29.097387173396676
22,16800,5.0,False,True,False,False,False,False,2000,10.65,0,0,2,11.904761904761903
24,92000,8.0,False,False,False,True,False,False,24500,11.46,0,0,4,26.6304347826087
23,160000,5.0,False,False,False,False,True,False,35000,7.66,0,0,2,21.875
24,160000,9.0,False,False,False,False,False,True,12000,16.77,0,0,4,7.5
25,160000,1.0,False,False,False,False,True,False,12000,9.63,0,0,4,7.5
26,160000,6.0,False,False,False,False,True,False,25000,12.23,0,1,4,15.625
25,125800,0.0,False,False,False,True,False,False,10000,14.09,1,0,4,7.94912559618442
25,54000,2.0,False,False,False,False,True,False,24250,13.98,1,0,4,44.907407407407405
23,62500,1.0,False,True,False,False,False,False,24250,10.62,1,0,4,38.800000000000004
25,68400,9.0,False,False,False,False,True,False,24250,17.56,1,0,4,35.453216374269005
26,56045,1.0,False,False,False,True,False,False,24250,14.96,1,0,2,43.26880185565171
22,74000,7.0,True,False,False,False,False,False,24250,15.65,1,1,2,32.77027027027027
24,65453,9.0,False,False,False,True,False,False,24250,15.7,1,0,2,37.04948589063908
24,89908,1.0,False,False,False,False,False,True,24250,12.53,0,0,3,26.9720158384126
26,78000,0.0,False,False,True,False,False,False,24250,17.56,1,1,3,31.08974358974359
23,100000,0.0,False,False,False,False,True,False,24250,12.87,0,1,2,24.25
23,103000,6.0,False,False,False,False,True,False,24250,15.7,0,0,2,23.54368932038835
25,160000,2.0,False,True,False,False,False,False,9000,10.99,0,0,3,5.625
25,160000,5.0,False,False,False,False,False,True,15000,11.14,0,0,4,9.375
24,160000,3.0,False,False,False,False,False,True,20000,16.0,0,0,3,12.5
23,160000,2.0,False,True,False,False,False,False,25000,15.65,0,1,2,15.625
26,160000,0.0,True,False,False,False,False,False,13750,10.99,0,0,4,8.59375
21,160000,3.0,False,False,False,False,False,True,15250,15.31,0,1,4,9.53125
25,160000,3.0,False,False,False,False,False,True,20000,13.47,0,1,2,12.5
22,16800,0.0,False,False,True,False,False,False,4750,13.85,1,1,2,28.273809523809522
25,111996,9.0,False,False,False,False,True,False,24250,10.99,0,0,3,21.652559019964997
21,16800,0.0,False,False,False,False,False,True,6000,10.39,1,0,4,35.714285714285715
25,115200,0.0,False,False,True,False,False,False,24250,11.36,0,0,2,21.05034722222222
23,144000,0.0,False,True,False,False,False,False,24250,11.83,0,0,3,16.84027777777778
23,287000,3.0,False,True,False,False,False,False,24250,12.53,0,0,3,8.449477351916377
22,108000,1.0,False,False,True,False,False,False,24150,14.96,1,1,3,22.36111111111111
22,43000,7.0,True,False,False,False,False,False,24000,13.85,1,1,3,55.81395348837209
23,47004,1.0,False,False,False,False,False,True,24000,11.58,1,0,4,51.05948429920858
24,48000,4.0,False,False,False,False,False,True,24000,16.29,1,1,2,50.0
26,48000,4.0,False,False,False,True,False,False,24000,10.99,1,0,3,50.0
21,44964,2.0,False,True,False,False,False,False,24000,16.29,1,1,2,53.37603416066187
24,47000,3.0,False,False,False,False,True,False,24000,17.8,1,0,2,51.06382978723404
22,17400,6.0,False,False,False,False,False,True,1000,11.36,0,0,2,5.747126436781609
22,49000,2.0,False,False,False,True,False,False,24000,17.56,1,0,4,48.97959183673469
26,60000,0.0,False,False,False,False,True,False,24000,7.9,1,0,4,40.0
25,60000,3.0,False,False,False,False,True,False,24000,10.99,1,0,4,40.0
22,60000,0.0,False,False,False,False,True,False,24000,7.29,1,0,3,40.0
21,60000,5.0,False,False,False,True,False,False,24000,10.75,1,0,2,40.0
26,62004,9.0,True,False,False,False,False,False,24000,7.9,1,0,3,38.707180181923746
22,62400,3.0,False,True,False,False,False,False,24000,14.84,1,0,2,38.46153846153847
26,65000,10.0,True,False,False,False,False,False,24000,10.99,1,0,2,36.92307692307693
22,17760,6.0,False,True,False,False,False,False,4975,10.99,1,1,3,28.01238738738739
23,59000,5.0,True,False,False,False,False,False,24000,19.69,1,1,2,40.67796610169492
23,66000,6.0,False,False,False,False,False,True,24000,10.99,1,0,4,36.36363636363637
24,60000,0.0,False,False,False,False,False,True,24000,14.96,1,0,4,40.0
25,66143,9.0,False,True,False,False,False,False,24000,6.99,1,0,3,36.285018822853516
22,62250,3.0,False,False,False,False,True,False,24000,16.45,1,1,4,38.55421686746988
24,70000,8.0,False,True,False,False,False,False,24000,10.99,1,0,4,34.285714285714285
23,74000,7.0,True,False,False,False,False,False,24000,10.99,1,0,2,32.432432432432435
22,18000,3.0,False,False,False,False,True,False,3000,7.9,1,0,4,16.666666666666664
22,75000,6.0,False,True,False,False,False,False,24000,12.69,1,0,4,32.0
24,75000,9.0,False,False,False,True,False,False,24000,10.37,1,0,3,32.0
24,75000,7.0,False,False,True,False,False,False,24000,10.99,1,0,3,32.0
26,69000,0.0,True,False,False,False,False,False,24000,15.83,1,0,3,34.78260869565217
23,78000,4.0,False,False,False,False,True,False,24000,13.92,1,0,3,30.76923076923077
24,80000,2.0,False,False,False,True,False,False,24000,10.25,0,0,2,30.0
22,18000,1.0,False,False,True,False,False,False,3500,7.49,1,0,4,19.444444444444446
23,18000,3.0,False,True,False,False,False,False,4000,5.99,1,0,2,22.22222222222222
23,74700,6.0,False,False,False,False,True,False,24000,12.92,1,0,2,32.1285140562249
26,88596,3.0,False,False,False,False,True,False,24000,11.58,0,0,3,27.089259108763375
25,95000,4.0,False,True,False,False,False,False,24000,8.9,0,0,2,25.263157894736842
22,83000,6.0,True,False,False,False,False,False,24000,19.69,1,0,3,28.915662650602407
25,95000,9.0,False,False,False,False,False,True,24000,6.54,0,0,4,25.263157894736842
21,18000,3.0,False,False,True,False,False,False,4900,14.54,1,1,4,27.22222222222222
26,100000,5.0,False,False,False,False,True,False,24000,12.73,0,0,4,24.0
24,110000,7.0,False,False,False,False,False,True,24000,15.62,0,0,4,21.818181818181817
24,18000,0.0,False,False,True,False,False,False,6250,6.54,1,0,4,34.72222222222222
22,98000,7.0,True,False,False,False,False,False,24000,10.99,1,1,2,24.489795918367346
26,103872,6.0,True,False,False,False,False,False,24000,20.03,1,0,4,23.10536044362292
22,120000,4.0,False,True,False,False,False,False,24000,9.91,0,0,4,20.0
24,120000,1.0,False,False,False,False,False,True,24000,12.69,0,0,4,20.0
26,108000,9.0,False,True,False,False,False,False,24000,20.16,1,0,3,22.22222222222222
24,124080,4.0,False,False,False,False,True,False,24000,16.49,0,1,4,19.342359767891683
23,18000,1.0,False,False,False,True,False,False,2500,15.95,1,0,2,13.88888888888889
24,130000,7.0,True,False,False,False,False,False,24000,11.49,0,0,3,18.461538461538463
25,135000,8.0,False,False,False,False,True,False,24000,10.99,0,0,2,17.77777777777778
24,135000,4.0,False,False,True,False,False,False,24000,13.79,0,0,2,17.77777777777778
23,114750,2.0,False,False,False,True,False,False,24000,20.03,1,1,3,20.915032679738562
23,150000,0.0,False,True,False,False,False,False,24000,7.49,0,0,4,16.0
23,138000,7.0,True,False,False,False,False,False,24000,16.0,1,1,2,17.391304347826086
24,18000,6.0,False,False,False,False,True,False,13000,7.88,1,0,3,72.22222222222221
21,18000,0.0,False,False,False,False,False,True,6250,10.62,1,0,4,34.72222222222222
26,155000,7.0,True,False,False,False,False,False,24000,10.99,0,0,4,15.483870967741936
26,148000,1.0,False,True,False,False,False,False,24000,18.3,1,0,2,16.216216216216218
26,170000,3.0,True,False,False,False,False,False,24000,10.99,0,1,2,14.117647058823529
21,18000,1.0,False,False,False,False,True,False,2500,11.36,0,0,3,13.88888888888889
24,43896,8.0,False,False,True,False,False,False,23975,10.99,1,0,2,54.61773282303627
23,120000,4.0,False,False,False,True,False,False,23750,13.47,0,0,2,19.791666666666664
24,54996,2.0,False,False,False,False,True,False,23600,11.89,1,0,3,42.912211797221616
24,18000,0.0,True,False,False,False,False,False,10000,12.18,1,0,2,55.55555555555556
25,102000,9.0,True,False,False,False,False,False,23600,13.49,0,0,4,23.137254901960784
23,75000,3.0,False,False,False,False,True,False,23575,14.5,1,0,4,31.433333333333337
22,18000,2.0,False,False,False,True,False,False,4000,10.99,1,0,2,22.22222222222222
22,18000,1.0,False,False,False,True,False,False,5400,15.31,1,1,2,30.0
25,18000,1.0,False,False,False,True,False,False,4000,10.99,1,0,3,22.22222222222222
21,18000,5.0,False,False,False,False,False,True,3375,10.99,1,0,2,18.75
22,66960,1.0,False,False,False,False,False,True,23400,7.49,1,0,2,34.946236559139784
22,43385,7.0,False,False,False,False,True,False,23000,10.99,1,0,3,53.013714417425376
25,56544,3.0,False,True,False,False,False,False,23000,10.99,1,0,2,40.67628749292586
23,60000,2.0,False,False,False,False,False,True,23000,12.18,1,0,4,38.333333333333336
24,18000,3.0,False,False,False,False,False,True,1200,11.34,0,1,4,6.666666666666667
25,63208,9.0,False,True,False,False,False,False,23000,9.91,1,0,3,36.38779901278319
24,65000,0.0,False,False,True,False,False,False,23000,11.99,1,0,4,35.38461538461539
23,68000,7.0,False,True,False,False,False,False,23000,9.62,1,0,2,33.82352941176471
22,18000,1.0,True,False,False,False,False,False,3000,9.96,1,0,3,16.666666666666664
25,80000,9.0,False,False,False,False,False,True,23000,10.99,0,0,2,28.749999999999996
24,88000,1.0,False,False,False,False,False,True,23000,14.54,1,0,2,26.136363636363637
22,58600,5.0,False,False,False,True,False,False,22750,11.36,1,0,4,38.822525597269625
23,70000,7.0,True,False,False,False,False,False,22500,14.27,1,0,2,32.142857142857146
24,18287,3.0,False,False,True,False,False,False,3000,11.99,1,0,3,16.405096516651174
26,69846,2.0,False,True,False,False,False,False,22500,18.99,1,1,2,32.21372734301177
24,73000,0.0,False,False,False,False,False,True,22400,16.7,1,1,4,30.684931506849317
24,18500,8.0,False,False,False,False,True,False,5000,9.32,1,0,3,27.027027027027028
23,35000,2.0,True,False,False,False,False,False,22250,12.69,1,0,3,63.57142857142857
25,43000,9.0,False,False,True,False,False,False,22000,13.11,1,0,2,51.162790697674424
25,52000,4.0,False,False,False,False,True,False,22000,10.74,1,0,2,42.30769230769231
21,18701,0.0,False,False,False,False,True,False,4200,14.11,1,1,4,22.45869204855355
22,57000,6.0,False,True,False,False,False,False,22000,9.63,1,0,3,38.59649122807017
25,58000,0.0,False,False,False,True,False,False,22000,14.65,1,0,2,37.93103448275862
23,60000,6.0,True,False,False,False,False,False,22000,10.25,1,0,4,36.666666666666664
24,60000,3.0,False,False,False,False,False,True,22000,14.26,1,1,2,36.666666666666664
25,18840,5.0,False,True,False,False,False,False,3000,9.91,1,0,2,15.92356687898089
26,56000,7.0,False,False,False,True,False,False,22000,17.19,1,0,3,39.285714285714285
22,70000,3.0,False,True,False,False,False,False,22000,11.36,1,0,4,31.428571428571427
22,66000,1.0,False,True,False,False,False,False,22000,10.99,1,0,2,33.33333333333333
23,74064,3.0,True,False,False,False,False,False,22000,10.59,0,0,3,29.70403974940592
24,76597,5.0,False,True,False,False,False,False,22000,9.25,0,0,2,28.721751504628116
22,19000,6.0,False,False,False,True,False,False,3625,8.49,1,0,3,19.078947368421055
26,77000,0.0,False,False,False,False,False,True,22000,6.54,0,0,3,28.57142857142857
21,19000,5.0,False,False,False,True,False,False,6000,8.49,1,0,3,31.57894736842105
24,80000,0.0,False,False,False,True,False,False,22000,10.99,0,0,4,27.500000000000004
26,82600,10.0,False,False,False,False,False,True,22000,12.69,0,0,2,26.634382566585955
24,19000,3.0,False,False,False,True,False,False,7400,13.85,1,0,2,38.94736842105263
25,19000,3.0,True,False,False,False,False,False,4000,7.4,1,0,3,21.052631578947366
23,84000,3.0,True,False,False,False,False,False,22000,11.71,0,0,4,26.190476190476193
25,77650,8.0,False,False,False,False,True,False,22000,11.48,1,0,3,28.3322601416613
25,82000,1.0,False,True,False,False,False,False,22000,17.51,1,0,2,26.82926829268293
21,19012,0.0,True,False,False,False,False,False,3500,14.61,1,0,3,18.409425625920473
23,99996,3.0,True,False,False,False,False,False,22000,7.88,0,0,4,22.00088003520141
23,110000,0.0,False,False,False,False,True,False,22000,10.99,0,0,3,20.0
22,19200,6.0,False,False,False,False,True,False,4950,11.71,1,0,2,25.78125
25,57000,4.0,False,False,False,False,True,False,21700,11.99,1,0,2,38.07017543859649
24,54000,5.0,False,False,False,False,False,True,21600,13.49,1,0,2,40.0
23,56000,8.0,False,False,False,True,False,False,21600,21.21,1,1,4,38.57142857142858
26,63000,2.0,True,False,False,False,False,False,21600,14.35,1,1,3,34.285714285714285
22,82000,3.0,False,False,False,False,True,False,21600,13.61,0,1,3,26.34146341463415
22,78000,6.0,True,False,False,False,False,False,21600,11.26,1,0,3,27.692307692307693
22,19200,0.0,False,False,False,False,False,True,2400,10.59,0,0,3,12.5
24,112140,8.0,False,False,False,True,False,False,21600,7.9,0,0,2,19.26163723916533
25,19200,4.0,False,True,False,False,False,False,3000,11.99,1,0,4,15.625
24,59000,5.0,False,False,False,True,False,False,21500,16.89,1,0,3,36.440677966101696
24,70000,5.0,False,False,True,False,False,False,21500,9.99,1,0,3,30.714285714285715
24,116000,5.0,False,True,False,False,False,False,21500,15.33,0,1,3,18.53448275862069
25,60000,5.0,False,True,False,False,False,False,21450,7.29,1,0,4,35.75
22,31000,5.0,True,False,False,False,False,False,21250,12.42,1,0,3,68.54838709677419
25,47052,5.0,False,False,False,False,False,True,21250,10.99,1,0,2,45.16279860579784
25,51060,9.0,False,False,False,False,False,True,21250,6.91,1,0,2,41.61770466118292
22,19200,6.0,True,False,False,False,False,False,5000,14.17,1,1,2,26.041666666666668
22,53000,3.0,False,False,False,True,False,False,21250,10.25,1,0,3,40.09433962264151
26,19200,0.0,False,True,False,False,False,False,9250,10.99,1,0,2,48.17708333333333
24,56000,8.0,False,False,False,False,False,True,21250,15.95,1,1,3,37.94642857142857
24,65000,4.0,False,True,False,False,False,False,21250,15.95,1,1,4,32.69230769230769
21,35000,3.0,False,False,False,False,False,True,21000,12.53,1,0,4,60.0
22,19200,6.0,False,False,True,False,False,False,1400,14.91,1,1,4,7.291666666666667
23,19200,7.0,False,False,False,True,False,False,3000,10.99,1,0,4,15.625
26,40000,3.0,False,False,False,True,False,False,21000,6.54,1,0,4,52.5
25,19200,2.0,False,False,False,False,False,True,1000,10.99,0,0,3,5.208333333333334
26,42000,0.0,False,False,False,True,False,False,21000,17.26,1,1,4,50.0
23,63000,2.0,False,False,False,True,False,False,21000,11.36,1,0,2,33.33333333333333
26,19200,5.0,False,False,False,False,False,True,4000,7.51,1,0,4,20.833333333333336
